Begrotingsjaar,Valuta,eenheid,Uitgaven (U) Verplichtingen (V) Ontvangsten (O),Begrotingsstaat,Onderdeel,Omschrijving,ontwerpbegroting,vastgestelde begroting,1ste suppletoire begroting,2de suppletoire begroting,Realisatie,Url
2014,Euro,x1000,V,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,992055,947055,995053,1814427,756071,
2014,Euro,x1000,V,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,42,Duurzame ontwikkeling: voedselzekerheid en water,704650,709650,586199,578488,209298,
2014,Euro,x1000,V,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,43,Sociale vooruitgang,453048,486048,649161,632326,609348,
2014,Euro,x1000,V,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,44,Vrede en veiligheid voor ontwikkeling,792569,799569,632200,677659,567816,
2014,Euro,x1000,V,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,425637,425637,217552,418185,260520,
2014,Euro,x1000,V,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,-,TOTAAL,3367959,3367959,3080165,4121085,2403053,
2014,Euro,x1000,V,XVIII: Wonen en Rijksdienst,11,Woningmarkt,3101815,3101815,3211893,3189729,3382465,
2014,Euro,x1000,V,XVIII: Wonen en Rijksdienst,12,Woonomgeving en bouw,176364,176364,183630,310552,118601,
2014,Euro,x1000,V,XVIII: Wonen en Rijksdienst,13,Kwaliteit Rijksdienst,17896,17896,27906,31520,32104,
2014,Euro,x1000,V,XVIII: Wonen en Rijksdienst,14,Uitvoering Rijkshuisvesting,0,0,0,0,0,
2014,Euro,x1000,V,XVIII: Wonen en Rijksdienst,15,Beheer materiële activa,0,0,0,0,0,
2014,Euro,x1000,V,XVIII: Wonen en Rijksdienst,16,Uitvoering rijksvastgoedbeleid,144826,144826,154884,161360,163108,
2014,Euro,x1000,V,XVIII: Wonen en Rijksdienst,-,TOTAAL,3440901,3440901,3578313,3693161,3696278,
2015,Euro,x1000,O,A: Infrastructuurfonds,12,Hoofdwegennet,533670,,,,,
2015,Euro,x1000,O,A: Infrastructuurfonds,13,Spoorwegen,232720,,,,,
2015,Euro,x1000,O,A: Infrastructuurfonds,14,Regionaal: lokale infra,0,,,,,
2015,Euro,x1000,O,A: Infrastructuurfonds,15,Hoofdvaarwegennet,26980,,,,,
2015,Euro,x1000,O,A: Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,40347,,,,,
2015,Euro,x1000,O,A: Infrastructuurfonds,18,Overige uitgaven en ontvangsten,0,,,,,
2015,Euro,x1000,O,A: Infrastructuurfonds,19,Bijdrage andere begrotingen Rijk,5329360,,,,,
2015,Euro,x1000,O,A: Infrastructuurfonds,-,TOTAAL,6163077,,,,,
2015,Euro,x1000,O,B: Gemeentefonds,2,Apparaat,0,,,,,
2015,Euro,x1000,O,B: Gemeentefonds,3,Programma,0,,,,,
2015,Euro,x1000,O,B: Gemeentefonds,4,Integratie-uitkering sociaal Domein,0,,,,,
2015,Euro,x1000,O,B: Gemeentefonds,-,TOTAAL,0,,,,,
2015,Euro,x1000,O,C: Provinciefonds,1,Provinciefonds,0,,,,,
2015,Euro,x1000,O,C: Provinciefonds,-,TOTAAL,0,,,,,
2015,Euro,x1000,O,F: Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,21860,,,,,
2015,Euro,x1000,O,F: Diergezondheidsfonds,-,TOTAAL,21860,,,,,
2015,Euro,x1000,O,H: BES-fonds,1,BES-fonds,0,,,,,
2015,Euro,x1000,O,H: BES-fonds,-,TOTAAL,0,,,,,
2015,Euro,x1000,O,I: De Koning,1,UITKERING LEDEN KONINKLIJK HUIS,0,,,,,
2015,Euro,x1000,O,I: De Koning,2,Functionele uitgaven van de Koning,0,,,,,
2015,Euro,x1000,O,I: De Koning,3,Doorbelaste uitgaven van andere begrotingen,0,,,,,
2015,Euro,x1000,O,I: De Koning,-,TOTAAL,0,,,,,
2015,Euro,x1000,O,IIa: De Staten Generaal,1,Wetgeving en controle Eerste Kamer,79,,,,,
2015,Euro,x1000,O,IIa: De Staten Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,86,,,,,
2015,Euro,x1000,O,IIa: De Staten Generaal,3,Wetgeving en controle Tweede Kamer,4966,,,,,
2015,Euro,x1000,O,IIa: De Staten Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,23,,,,,
2015,Euro,x1000,O,IIa: De Staten Generaal,10,Nominaal en onvoorzien,0,,,,,
2015,Euro,x1000,O,IIa: De Staten Generaal,-,TOTAAL,5154,,,,,
2015,Euro,x1000,O,IIb: Overige Hoge Colleges van Staat,1,Raad van State,1950,,,,,
2015,Euro,x1000,O,IIb: Overige Hoge Colleges van Staat,2,Algemene Rekenkamer,1217,,,,,
2015,Euro,x1000,O,IIb: Overige Hoge Colleges van Staat,3,De Nationale Ombudsman,2189,,,,,
2015,Euro,x1000,O,IIb: Overige Hoge Colleges van Staat,4,Kanselarij der Nederlandse Orden,29,,,,,
2015,Euro,x1000,O,IIb: Overige Hoge Colleges van Staat,6,Kabinet van de Gouverneur van Aruba,60,,,,,
2015,Euro,x1000,O,IIb: Overige Hoge Colleges van Staat,7,Kabinet van de Gouverneur van Curaçao,200,,,,,
2015,Euro,x1000,O,IIb: Overige Hoge Colleges van Staat,8,Kabinet van de Gouverneur van Sint Maarten,50,,,,,
2015,Euro,x1000,O,IIb: Overige Hoge Colleges van Staat,-,TOTAAL,5695,,,,,
2015,Euro,x1000,O,III: Algemene Zaken,1,Bevorderen eenheid regeringsbeleid,4295,,,,,
2015,Euro,x1000,O,III: Algemene Zaken,4,Kabinet van de Koning,2338,,,,,
2015,Euro,x1000,O,III: Algemene Zaken,5,Cie v. Toez. I&V,0,,,,,
2015,Euro,x1000,O,III: Algemene Zaken,-,TOTAAL,6633,,,,,
2015,Euro,x1000,O,IV: Koninkrijksrelaties,1,Waarborgfunctie,4857,,,,,
2015,Euro,x1000,O,IV: Koninkrijksrelaties,2,Bevord.autonomie Koninkrijkspartners,31618,,,,,
2015,Euro,x1000,O,IV: Koninkrijksrelaties,3,Nominaal en onvoorzien,0,,,,,
2015,Euro,x1000,O,IV: Koninkrijksrelaties,-,TOTAAL,36475,,,,,
2015,Euro,x1000,O,IXa: Nationale Schuld,1,Financiering staatsschuld,55363913,,,,,
2015,Euro,x1000,O,IXa: Nationale Schuld,2,Kasbeheer,2732262,,,,,
2015,Euro,x1000,O,IXa: Nationale Schuld,-,TOTAAL,58096175,,,,,
2015,Euro,x1000,O,IXb: Financiën,1,Belastingen,997220,,,,,
2015,Euro,x1000,O,IXb: Financiën,2,Financiele Markten,12515,,,,,
2015,Euro,x1000,O,IXb: Financiën,3,Financ. act. Publiek-Private sector,2929491,,,,,
2015,Euro,x1000,O,IXb: Financiën,4,Internationale Fin. Betrekkingen,24579,,,,,
2015,Euro,x1000,O,IXb: Financiën,5,Exportkrediet- en investeringsverzekering,103250,,,,,
2015,Euro,x1000,O,IXb: Financiën,6,BTW-Compensatiefonds,0,,,,,
2015,Euro,x1000,O,IXb: Financiën,7,Beheer materiele activa,1800,,,,,
2015,Euro,x1000,O,IXb: Financiën,10,Nominaal en onvoorzien,0,,,,,
2015,Euro,x1000,O,IXb: Financiën,21,Centraal Apparaat,55903,,,,,
2015,Euro,x1000,O,IXb: Financiën,-,TOTAAL,4124758,,,,,
2015,Euro,x1000,O,J: Deltafonds,1,Investeren in waterveiligheid,246003,,,,,
2015,Euro,x1000,O,J: Deltafonds,2,Investeren in zoetwatervoorziening,4000,,,,,
2015,Euro,x1000,O,J: Deltafonds,3,Beheer: Onderhoud en vervanging,0,,,,,
2015,Euro,x1000,O,J: Deltafonds,4,Experimenteren cf. art.111 Deltawet,0,,,,,
2015,Euro,x1000,O,J: Deltafonds,5,Netwerkgebonden kosten en overige uitgaven,0,,,,,
2015,Euro,x1000,O,J: Deltafonds,6,Bijdrage ten laste van begroting Hoofdstuk XII,1124584,,,,,
2015,Euro,x1000,O,J: Deltafonds,7,Investeren in Waterkwaliteit,0,,,,,
2015,Euro,x1000,O,J: Deltafonds,-,TOTAAL,1374587,,,,,
2015,Euro,miljoen,O,Rijk,-,TOTAAL,86958:2,,,,,
2015,Euro,miljoen,O,Rijk,A,Infrastructuurfonds,6163:1,,,,,
2015,Euro,miljoen,O,Rijk,B,Gemeentefonds,0,,,,,
2015,Euro,miljoen,O,Rijk,C,Provinciefonds,0,,,,,
2015,Euro,miljoen,O,Rijk,F,Diergezondheidsfonds,21:9,,,,,
2015,Euro,miljoen,O,Rijk,H,BES-fonds,0,,,,,
2015,Euro,miljoen,O,Rijk,I,De Koning,0,,,,,
2015,Euro,miljoen,O,Rijk,IIA,Staten-Generaal,5:2,,,,,
2015,Euro,miljoen,O,Rijk,IIB,Overige Hoge Colleges van Staat en Kabinetten,5:7,,,,,
2015,Euro,miljoen,O,Rijk,III,Algemene Zaken,6:6,,,,,
2015,Euro,miljoen,O,Rijk,IV,Koninkrijksrelaties,36:5,,,,,
2015,Euro,miljoen,O,Rijk,IXA,Nationale Schuld (Transactiebasis),58096:2,,,,,
2015,Euro,miljoen,O,Rijk,IXB,Financien,4124:8,,,,,
2015,Euro,miljoen,O,Rijk,J,Deltafonds,1374:6,,,,,
2015,Euro,miljoen,O,Rijk,V,Buitenlandse Zaken,476:6,,,,,
2015,Euro,miljoen,O,Rijk,VI,Veiligheid en Justitie,1424:2,,,,,
2015,Euro,miljoen,O,Rijk,VII,Binnenlandse Zaken en Koninkrijksrelaties,757:4,,,,,
2015,Euro,miljoen,O,Rijk,VIII,Onderwijs: Cultuur en Wetenschap,1256:7,,,,,
2015,Euro,miljoen,O,Rijk,X,Defensie,323:1,,,,,
2015,Euro,miljoen,O,Rijk,XII,Infrastructuur en Milieu,241:2,,,,,
2015,Euro,miljoen,O,Rijk,XIII,Economische Zaken,10168:5,,,,,
2015,Euro,miljoen,O,Rijk,XV,Sociale Zaken en Werkgelegenheid,1685:3,,,,,
2015,Euro,miljoen,O,Rijk,XVI,Volksgezondheid: Welzijn en Sport,82:7,,,,,
2015,Euro,miljoen,O,Rijk,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,86:8,,,,,
2015,Euro,miljoen,O,Rijk,XVIII,Wonen & Rijksdienst,621:4,,,,,
2015,Euro,x1000,O,V: Buitenlandse Zaken,41,Internationale rechtsorde en eerbiediging mensenrechten,0,,,,,
2015,Euro,x1000,O,V: Buitenlandse Zaken,42,Veiligheid en stabiliteit,1168,,,,,
2015,Euro,x1000,O,V: Buitenlandse Zaken,43,Europese Samenwerking,413890,,,,,
2015,Euro,x1000,O,V: Buitenlandse Zaken,44,Consulaire belangenbehartiging,42090,,,,,
2015,Euro,x1000,O,V: Buitenlandse Zaken,46,Nominaal en onvoorzien,0,,,,,
2015,Euro,x1000,O,V: Buitenlandse Zaken,47,Apparaat,19450,,,,,
2015,Euro,x1000,O,V: Buitenlandse Zaken,-,TOTAAL,476598,,,,,
2015,Euro,x1000,O,VI: Veiligheid en Justitie,31,Nationale Politie,500,,,,,
2015,Euro,x1000,O,VI: Veiligheid en Justitie,32,Rechtspleging en rechtsbijstand,274980,,,,,
2015,Euro,x1000,O,VI: Veiligheid en Justitie,33,Veiligheid en criminaliteitsbestrijding,1066898,,,,,
2015,Euro,x1000,O,VI: Veiligheid en Justitie,34,Sanctietoepassing,79665,,,,,
2015,Euro,x1000,O,VI: Veiligheid en Justitie,35,Jeugd,1487,,,,,
2015,Euro,x1000,O,VI: Veiligheid en Justitie,36,Contraterrorisme en Nationaal Veiligheidsbeleid,0,,,,,
2015,Euro,x1000,O,VI: Veiligheid en Justitie,37,Vreemdelingen,0,,,,,
2015,Euro,x1000,O,VI: Veiligheid en Justitie,91,Apparaatsuitgaven kerndepartement,706,,,,,
2015,Euro,x1000,O,VI: Veiligheid en Justitie,92,Nominaal en onvoorzien,0,,,,,
2015,Euro,x1000,O,VI: Veiligheid en Justitie,93,Geheim,0,,,,,
2015,Euro,x1000,O,VI: Veiligheid en Justitie,-,TOTAAL,1424236,,,,,
2015,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,61,Openbaar bestuur en democratie,21965,,,,,
2015,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,62,Algemene Inlichtingen- en Veiligheidsdienst,12714,,,,,
2015,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,66,Dienstverlenende en innovatieve overheid,0,,,,,
2015,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,67,Arbeidszaken overheid,820,,,,,
2015,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,71,Centraal Apparaat,6054,,,,,
2015,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,72,Algemeen,0,,,,,
2015,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,73,Nominaal en onvoorzien,0,,,,,
2015,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,74,VUT-fonds,715800,,,,,
2015,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,-,TOTAAL,757353,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,1,Primair onderwijs,1661,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,3,Voortgezet onderwijs,1361,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,4,Beroepsonderwijs en volwasseneneducatie,0,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,6,Hoger beroepsonderwijs,1213,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,7,Wetenschappelijk onderwijs,16,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,8,Internationaal onderwijsbeleid,99,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,9,Arbeidsmarkt en personeelsbeleid,6000,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,11,Studiefinanciering,804481,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,12,Tegemoetkoming studiekosten,3709,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,13,Lesgelden,246227,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,14,Cultuur,780,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,15,Media,190500,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,16,Onderzoek en wetenschappen,101,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,25,Emancipatie,0,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,91,Nominaal en onvoorzien,0,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,95,Apparaatskosten,567,,,,,
2015,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,-,TOTAAL,1256715,,,,,
2015,Euro,x1000,O,X: Defensie,1,Opdracht Inzet,6707,,,,,
2015,Euro,x1000,O,X: Defensie,2,Taakuitvoering Zeestrijdkrachten,19951,,,,,
2015,Euro,x1000,O,X: Defensie,3,Taakuitvoering Landstrijdkrachten,20523,,,,,
2015,Euro,x1000,O,X: Defensie,4,Taakuitvoering Luchtstrijdkrachten,15227,,,,,
2015,Euro,x1000,O,X: Defensie,5,Taakuitvoering Koninklijke Marechaussee,4590,,,,,
2015,Euro,x1000,O,X: Defensie,6,Investeringen Krijgsmacht,152556,,,,,
2015,Euro,x1000,O,X: Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,42933,,,,,
2015,Euro,x1000,O,X: Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,53764,,,,,
2015,Euro,x1000,O,X: Defensie,9,Algemeen,0,,,,,
2015,Euro,x1000,O,X: Defensie,10,Centraal apparaat,6811,,,,,
2015,Euro,x1000,O,X: Defensie,11,Geheime uitgaven,0,,,,,
2015,Euro,x1000,O,X: Defensie,12,Nominaal en onvoorzien,0,,,,,
2015,Euro,x1000,O,X: Defensie,-,TOTAAL,323062,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,11,Waterkwantiteit,23800,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,12,Waterkwaliteit,0,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,13,Ruimtelijke Ontwikkeling,934,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,14,Wegen en verkeersveiligheid,6782,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,15,OV-keten,0,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,16,Spoor,0,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,17,Luchtvaart,33109,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,18,Scheepvaart,0,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,19,Klimaat,168000,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,20,Lucht en geluid,0,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,21,Duurzaamheid,0,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,22,Externe veiligheid en risico's,2719,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,23,Meteorologie: seismologie en aardobservatie,0,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,24,Handhaving en toezicht,0,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,25,Bijdrage BDU,0,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,0,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,97,Algemeen departement,3373,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,2434,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,99,Nominaal en onvoorzien,0,,,,,
2015,Euro,x1000,O,XII: Infrastructuur en Milieu,-,TOTAAL,241151,,,,,
2015,Euro,x1000,O,XIII: Economische Zaken,11,Goed functionerende economie en markten,52265,,,,,
2015,Euro,x1000,O,XIII: Economische Zaken,12,Een sterk innovatievermogen,61601,,,,,
2015,Euro,x1000,O,XIII: Economische Zaken,13,Een excellent ondernemingsklimaat,78041,,,,,
2015,Euro,x1000,O,XIII: Economische Zaken,14,Een doelmatige en duurzame energievoorziening,9535411,,,,,
2015,Euro,x1000,O,XIII: Economische Zaken,16,Een concurr.: duurz.en veilige agro-: viss.- en voedeselket.,313058,,,,,
2015,Euro,x1000,O,XIII: Economische Zaken,17,Groen onderwijs van hoge kwaliteit,75,,,,,
2015,Euro,x1000,O,XIII: Economische Zaken,18,Natuur: regio en ruimte,96707,,,,,
2015,Euro,x1000,O,XIII: Economische Zaken,40,Apparaat,31299,,,,,
2015,Euro,x1000,O,XIII: Economische Zaken,-,TOTAAL,10168457,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,33748,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,2,Bijstand: Toeslagenwet en Sociale werkvoorziening,500,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,0,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,0,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,5,Werkloosheid,0,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,0,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,7,Kinderopvang,1408866,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,0,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,9,Nabestaanden,0,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,237589,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,0,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,0,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,1000,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,96,Apparaat,3573,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,98,Algemeen,0,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,0,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,-,TOTAAL,1685276,,,,,
2015,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,-,TOTAAL,32349692,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,1,Volksgezondheid,11003,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,2,Curatieve Zorg,45853,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,3,Maatschappelijke Ondersteuning en Langdurige Zorg,3441,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,4,Zorgbreed Beleid,4858,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,5,Jeugd,4508,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,6,Sport en Bewegen,1740,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,901,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,8,Tegemoetkoming Specifieke Kosten,0,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,9,Algemeen,0,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,10,Apparaatsuitgaven,5354,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,11,Nominaal en Onvoorzien,5000,,,,,
2015,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,-,TOTAAL,82658,,,,,
2015,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,7267,,,,,
2015,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,42,Duurzame ontwikkeling: voedselzekerheid en water,0,,,,,
2015,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,43,Sociale vooruitgang,0,,,,,
2015,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,44,Vrede en veiligheid voor ontwikkeling,0,,,,,
2015,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,79542,,,,,
2015,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,-,TOTAAL,86809,,,,,
2015,Euro,x1000,O,XVIII: Wonen en Rijksdienst,1,Woningmarkt,501116,,,,,
2015,Euro,x1000,O,XVIII: Wonen en Rijksdienst,2,Woonomgeving en bouw,91,,,,,
2015,Euro,x1000,O,XVIII: Wonen en Rijksdienst,3,Kwaliteit Rijksdienst,0,,,,,
2015,Euro,x1000,O,XVIII: Wonen en Rijksdienst,6,Uitvoering Rijksvastgoedbeleid,120241,,,,,
2015,Euro,x1000,O,XVIII: Wonen en Rijksdienst,-,Totaal,621448,,,,,
2015,Euro,x1000,U,A: Infrastructuurfonds,12,Hoofdwegennet,2293979,,,,,
2015,Euro,x1000,U,A: Infrastructuurfonds,13,Spoorwegen,2387881,,,,,
2015,Euro,x1000,U,A: Infrastructuurfonds,14,Regionaal: lokale infra,181447,,,,,
2015,Euro,x1000,U,A: Infrastructuurfonds,15,Hoofdvaarwegennet,883428,,,,,
2015,Euro,x1000,U,A: Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,143740,,,,,
2015,Euro,x1000,U,A: Infrastructuurfonds,18,Overige uitgaven en ontvangsten,272602,,,,,
2015,Euro,x1000,U,A: Infrastructuurfonds,19,Bijdrage andere begrotingen Rijk,0,,,,,
2015,Euro,x1000,U,A: Infrastructuurfonds,-,TOTAAL,6163077,,,,,
2015,Euro,x1000,U,B: Gemeentefonds,2,Apparaat,61080,,,,,
2015,Euro,x1000,U,B: Gemeentefonds,3,Programma,16925175,,,,,
2015,Euro,x1000,U,B: Gemeentefonds,4,Integratie-uitkering sociaal Domein,10286466,,,,,
2015,Euro,x1000,U,B: Gemeentefonds,-,TOTAAL,27272721,,,,,
2015,Euro,x1000,U,C: Provinciefonds,1,Provinciefonds,952181,,,,,
2015,Euro,x1000,U,C: Provinciefonds,-,TOTAAL,952181,,,,,
2015,Euro,x1000,U,F: Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,21860,,,,,
2015,Euro,x1000,U,F: Diergezondheidsfonds,-,TOTAAL,21860,,,,,
2015,Euro,x1000,U,H: BES-fonds,1,BES-fonds,31938,,,,,
2015,Euro,x1000,U,H: BES-fonds,-,TOTAAL,31938,,,,,
2015,Euro,x1000,U,I: De Koning,1,UITKERING LEDEN KONINKLIJK HUIS,7659,,,,,
2015,Euro,x1000,U,I: De Koning,2,Functionele uitgaven van de Koning,26826,,,,,
2015,Euro,x1000,U,I: De Koning,3,Doorbelaste uitgaven van andere begrotingen,5600,,,,,
2015,Euro,x1000,U,I: De Koning,-,TOTAAL,40085,,,,,
2015,Euro,x1000,U,IIa: De Staten Generaal,1,Wetgeving en controle Eerste Kamer,11670,,,,,
2015,Euro,x1000,U,IIa: De Staten Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,29232,,,,,
2015,Euro,x1000,U,IIa: De Staten Generaal,3,Wetgeving en controle Tweede Kamer,96115,,,,,
2015,Euro,x1000,U,IIa: De Staten Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1493,,,,,
2015,Euro,x1000,U,IIa: De Staten Generaal,10,Nominaal en onvoorzien,-1573,,,,,
2015,Euro,x1000,U,IIa: De Staten Generaal,-,TOTAAL,136937,,,,,
2015,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,1,Raad van State,59034,,,,,
2015,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,2,Algemene Rekenkamer,28750,,,,,
2015,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,3,De Nationale Ombudsman,15461,,,,,
2015,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,4,Kanselarij der Nederlandse Orden,3975,,,,,
2015,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,6,Kabinet van de Gouverneur van Aruba,1795,,,,,
